source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
1950-51-G01,arizona-state,1950-1951,1950-12-01,USC,usc,USC,71,86,L,0,OPPONENT_HOME,,Los Angeles,CA,REGULAR_SEASON,,,,,,accepted L 71-86 vs USC,arizona-state-stage1-1950-51-working-ledger-batch33.csv; 1950-51-G01,
ASUSTG1-000088,arizona-state,1953-1954,1954-01-30,New Mexico St.,new-mexico-state,New Mexico State,55,67,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 55 New Mexico St. 67 A J30,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000089,arizona-state,1953-1954,1954-02-05,New Mexico St.,new-mexico-state,New Mexico State,74,63,W,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 74 New Mexico St. 63 H F5,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000090,arizona-state,1953-1954,1954-02-08,Arizona,arizona,Arizona,75,82,L,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,L 75 Arizona 82 H F8,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000091,arizona-state,1953-1954,1954-02-12,Hardin-Simmons,hardin-simmons,Hardin-Simmons,78,85,L,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,L 78 Hardin-Simmons 85 H F12,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000092,arizona-state,1953-1954,1954-02-03,West Texas St.,west-texas-a-m,West Texas A&M,79,77,W,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 79 West Texas St. 77 H F3,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000093,arizona-state,1953-1954,1954-02-18,West Texas St.,west-texas-a-m,West Texas A&M,76,104,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 76 West Texas St. 104 A F18,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000094,arizona-state,1953-1954,1954-02-19,Texas Tech,texas-tech,Texas Tech,67,97,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 67 Texas Tech 97 A F19,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000095,arizona-state,1953-1954,1954-02-20,Hardin-Simmons,hardin-simmons,Hardin-Simmons,77,90,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 77 Hardin-Simmons 90 A F20,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000096,arizona-state,1953-1954,1954-03-02,Texas Western,utep,UTEP,92,71,W,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 92 Texas Western 71 H M2,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000097,arizona-state,1954-1955,,ASC,northern-arizona,Northern Arizona,68,69,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,L 68 ASC 69,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000098,arizona-state,1954-1955,1955-01-16,Loyola,loyola-marymount,Loyola Marymount,58,88,L,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,L 58 Loyola 88,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000099,arizona-state,1954-1955,,Whittier,whittier,Whittier,66,72,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,L 66 Whittier 72,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000100,arizona-state,1954-1955,,Los Angeles St.,cal-state-la,Cal State LA,75,67,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,W 75 Los Angeles St. 67,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000101,arizona-state,1954-1955,,San Diego Navy,san-diego-navy,San Diego Navy,65,81,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,L 65 San Diego Navy 81,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000102,arizona-state,1954-1955,1954-12-18,Pepperdine,pepperdine,Pepperdine,74,81,L,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,L 74 Pepperdine 81,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000103,arizona-state,1954-1955,1954-12-27,Seattle,seattle-u,Seattle U,80,88,L,0,OPPONENT_HOME,Civic Ice Arena,,,REGULAR_SEASON,,,,,,L 80 Seattle 88,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000104,arizona-state,1954-1955,1954-12-29,Portland,portland,Portland,78,95,L,0,OPPONENT_HOME,Howard Hall,,,REGULAR_SEASON,,,,,,L 78 Portland 95,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000105,arizona-state,1954-1955,,Pacific,pacific,Pacific,57,65,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,L 57 Pacific 65,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000106,arizona-state,1954-1955,,ASC,northern-arizona,Northern Arizona,81,82,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,L 81 ASC 82,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000107,arizona-state,1954-1955,1955-01-14,West Texas St.,west-texas-a-m,West Texas A&M,70,82,L,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,L 70 West Texas St. 82,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000108,arizona-state,1954-1955,1955-01-15,Hardin-Simmons,hardin-simmons,Hardin-Simmons,89,83,W,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 89 Hardin-Simmons 83,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000109,arizona-state,1954-1955,1954-12-31,St. Mary’s,saint-mary-s,Saint Mary's,82,87,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 82 St. Mary’s 87,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000110,arizona-state,1954-1955,1955-01-21,New Mexico St.,new-mexico-state,New Mexico State,71,54,W,0,OPPONENT_HOME,Williams Gymnasium,,,REGULAR_SEASON,,,,,,W 71 New Mexico St. 54,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000111,arizona-state,1954-1955,1955-01-22,Texas Western,utep,UTEP,57,73,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 57 Texas Western 73,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000112,arizona-state,1954-1955,,San Diego Navy,san-diego-navy,San Diego Navy,101,70,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,W 101 San Diego Navy 70,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000113,arizona-state,1954-1955,1955-01-29,Arizona,arizona,Arizona,92,74,W,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 92 Arizona 74,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000114,arizona-state,1954-1955,1955-02-04,West Texas St.,west-texas-a-m,West Texas A&M,72,97,L,0,OPPONENT_HOME,WT Fieldhouse,,,REGULAR_SEASON,,,,,,L 72 West Texas St. 97,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000115,arizona-state,1954-1955,1955-02-05,Texas Tech,texas-tech,Texas Tech,81,107,L,0,OPPONENT_HOME,"Tech Gym (""The Barn"")",Lubbock,TX,REGULAR_SEASON,,,,,,L 81 Texas Tech 107,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000116,arizona-state,1954-1955,1955-02-07,Hardin-Simmons,hardin-simmons,Hardin-Simmons,79,71,W,0,OPPONENT_HOME,Rose Fieldhouse,,,REGULAR_SEASON,,,,,,W 79 Hardin-Simmons 71,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000117,arizona-state,1954-1955,1955-02-12,Texas Western,utep,UTEP,90,77,W,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 90 Texas Western 77,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000118,arizona-state,1954-1955,1955-02-14,New Mexico St.,new-mexico-state,New Mexico State,91,64,W,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 91 New Mexico St. 64,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000119,arizona-state,1954-1955,1955-02-19,Texas Tech,texas-tech,Texas Tech,77,75,W,1,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 77 Texas Tech 75,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000120,arizona-state,1954-1955,1955-03-02,Arizona,arizona,Arizona,104,103,W,1,OPPONENT_HOME,Bear Down Gym,,,REGULAR_SEASON,,,,,,W 104 Arizona 103,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000121,arizona-state,1955-1956,,ASC,northern-arizona,Northern Arizona,78,76,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,W 78 ASC 76,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000122,arizona-state,1955-1956,,San Diego St.,san-diego-state,San Diego State,82,76,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,W 82 San Diego St. 76,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000123,arizona-state,1955-1956,,Whittier,whittier,Whittier,56,54,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,W 56 Whittier 54,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000124,arizona-state,1955-1956,,Los Angeles St.,cal-state-la,Cal State LA,67,58,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,W 67 Los Angeles St. 58,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000125,arizona-state,1955-1956,1955-12-10,Pepperdine,pepperdine,Pepperdine,59,68,L,0,OPPONENT_HOME,Campus Gym,,,REGULAR_SEASON,,,,,,L 59 Pepperdine 68,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000126,arizona-state,1955-1956,,Hamline,hamline,Hamline,64,77,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,L 64 Hamline 77,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000127,arizona-state,1955-1956,,Los Angeles St.,cal-state-la,Cal State LA,66,57,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,W 66 Los Angeles St. 57,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000128,arizona-state,1955-1956,1955-12-17,San Jose St.,san-jose-state,San José State,81,62,W,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 81 San Jose St. 62,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000129,arizona-state,1955-1956,1955-12-21,California,california,California,59,64,L,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,L 59 California 64,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000130,arizona-state,1955-1956,,San Diego St.,san-diego-state,San Diego State,64,89,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,L 64 San Diego St. 89,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000131,arizona-state,1955-1956,,Pasadena Nazarene,point-loma-nazarene,Point Loma Nazarene,61,72,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,L 61 Pasadena Nazarene 72,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000132,arizona-state,1955-1956,1955-12-30,San Jose St.,san-jose-state,San José State,58,69,L,0,OPPONENT_HOME,Spartan Gym,,,REGULAR_SEASON,,,,,,L 58 San Jose St. 69,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000133,arizona-state,1955-1956,1956-01-06,Texas Western,utep,UTEP,74,72,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 74 Texas Western 72,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000134,arizona-state,1955-1956,1956-01-07,New Mexico St.,new-mexico-state,New Mexico State,59,54,W,0,OPPONENT_HOME,Williams Gymnasium,,,REGULAR_SEASON,,,,,,W 59 New Mexico St. 54,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000135,arizona-state,1955-1956,1956-01-10,Texas Tech,texas-tech,Texas Tech,84,77,W,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 84 Texas Tech 77,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000136,arizona-state,1955-1956,1956-01-14,West Texas St.,west-texas-a-m,West Texas A&M,88,90,L,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,L 88 West Texas St. 90,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000137,arizona-state,1955-1956,1956-01-18,Arizona,arizona,Arizona,76,89,L,0,OPPONENT_HOME,Bear Down Gym,,,REGULAR_SEASON,,,,,,L 76 Arizona 89,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000138,arizona-state,1955-1956,1956-01-28,UCLA,ucla,UCLA,76,99,L,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,L 76 UCLA 99,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000139,arizona-state,1955-1956,1956-01-31,Hardin-Simmons,hardin-simmons,Hardin-Simmons,72,94,L,0,OPPONENT_HOME,Rose Fieldhouse,,,REGULAR_SEASON,,,,,,L 72 Hardin-Simmons 94,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000140,arizona-state,1955-1956,1956-02-01,Texas Tech,texas-tech,Texas Tech,63,113,L,0,OPPONENT_HOME,"Tech Gym (""The Barn"")",Lubbock,TX,REGULAR_SEASON,,,,,,L 63 Texas Tech 113,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000141,arizona-state,1955-1956,1956-02-02,West Texas St.,west-texas-a-m,West Texas A&M,93,100,L,0,OPPONENT_HOME,WT Fieldhouse,,,REGULAR_SEASON,,,,,,L 93 West Texas St. 100,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000142,arizona-state,1955-1956,1956-02-11,Texas Western,utep,UTEP,84,97,L,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,L 84 Texas Western 97,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000143,arizona-state,1955-1956,1956-02-13,New Mexico St.,new-mexico-state,New Mexico State,73,83,L,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,L 73 New Mexico St. 83,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000144,arizona-state,1955-1956,1956-02-17,Hardin-Simmons,hardin-simmons,Hardin-Simmons,71,65,W,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 71 Hardin-Simmons 65,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000145,arizona-state,1955-1956,,ASC,northern-arizona,Northern Arizona,96,106,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,L 96 ASC 106,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000146,arizona-state,1955-1956,,ASC,northern-arizona,Northern Arizona,85,105,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Blank-code season was processed through the systematic season-ledger path and available institutional reciprocal indexes. This row is not represented with sufficiently explicit H/A/N evidence in those high-yield sources. UNKNOWN is preserved under convergence/proportionality policy rather than escalating to narrow game-by-game archaeology.,L 85 ASC 105,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000147,arizona-state,1956-1957,1956-11-30,ASC,northern-arizona,Northern Arizona,82,71,W,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 82 ASC 71 H N30,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000148,arizona-state,1956-1957,1956-12-04,San Jose St.,san-jose-state,San José State,71,82,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 71 San Jose St. 82 A D4,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000149,arizona-state,1956-1957,1956-12-06,Santa Clara,santa-clara,Santa Clara,47,61,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 47 Santa Clara 61 A D6,arizona-state-stage1-game-universe.csv; PDF p.116,
ASUSTG1-000150,arizona-state,1956-1957,1956-12-07,California,california,California,50,80,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 50 California 80 A D7,arizona-state-stage1-game-universe.csv; PDF p.117,
ASUSTG1-000151,arizona-state,1956-1957,1956-12-13,Whittier,whittier,Whittier,83,64,W,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 83 Whittier 64 H D13,arizona-state-stage1-game-universe.csv; PDF p.117,
ASUSTG1-000152,arizona-state,1956-1957,1956-12-15,Pepperdine,pepperdine,Pepperdine,78,81,L,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,L 78 Pepperdine 81 H D15,arizona-state-stage1-game-universe.csv; PDF p.117,
ASUSTG1-000153,arizona-state,1956-1957,1956-12-18,Colorado A&M,colorado-state,Colorado State,97,66,W,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,W 97 Colorado A&M 66 H D18,arizona-state-stage1-game-universe.csv; PDF p.117,
ASUSTG1-000154,arizona-state,1956-1957,1956-12-20,California,california,California,61,74,L,0,SOURCE_PROGRAM_HOME,Sun Devil Gymnasium,Tempe,AZ,REGULAR_SEASON,,,,,,L 61 California 74 H D20,arizona-state-stage1-game-universe.csv; PDF p.117,
ASUSTG1-000155,arizona-state,1956-1957,1956-12-29,Marshall,marshall,Marshall,73,98,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 73 Marshall 98 A D29,arizona-state-stage1-game-universe.csv; PDF p.117,
ASUSTG1-000156,arizona-state,1956-1957,1957-01-01,Akron,akron,Akron,80,72,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 80 Akron 72 A J1,arizona-state-stage1-game-universe.csv; PDF p.117,
