index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
260,tcu,Portland,portland,Portland,Yes,1,1987-1988,1987-1988,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: +at Portland
261,tcu,Prairie View A&M,prairie-view-a-m,Prairie View A&M,Yes,7,1989-1990,2020-2021,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: Prairie View A&M
262,tcu,Princeton,princeton,Princeton,Yes,3,1993-1994,2000-2001,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Princeton | Princeton | at Princeton
263,tcu,Providence,providence,Providence,Yes,3,1998-1999,2022-2023,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: # Providence | #Providence | #at Providence
264,tcu,Purcell Naval Gunners,purcell-naval-gunners,Purcell Naval Gunners,No,1,1944-1945,1944-1945,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: at Purcell Naval Gunners
265,tcu,Purdue,purdue,Purdue,Yes,5,1970-1971,1996-1997,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: %at Purdue | Purdue | Purdue*** | at Purdue
266,tcu,Radford,radford,Radford,Yes,1,2014-2015,2014-2015,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: Radford
267,tcu,Randolph Field,randolph-field,Randolph Field,No,1,1932-1933,1932-1933,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: at Randolph Field
268,tcu,Reno Creamery,reno-creamery,Reno Creamery,No,1,1932-1933,1932-1933,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: Reno Creamery
269,tcu,Rhode Island,rhode-island,Rhode Island,Yes,2,1998-1999,2015-2016,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Rhode Island | #at (23) Rhode Island
270,tcu,Rice,rice,Rice,Yes,174,1918-1919,2012-2013,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: $Rice | *Rice | *at (15) Rice | *at Rice | +Rice | Rice | at Rice
271,tcu,Richmond,richmond,Richmond,Yes,1,2016-2017,2016-2017,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Richmond
272,tcu,Rider,rider,Rider,Yes,1,2010-2011,2010-2011,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Rider
273,tcu,Robert Morris,robert-morris,Robert Morris,Yes,2,1978-1979,1978-1979,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: Robert Morris | at Robert Morris
274,tcu,Rochester,rochester,Rochester,No,1,1973-1974,1973-1974,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: #at Rochester
275,tcu,Roosevelt,roosevelt-university,Roosevelt University,No,1,1978-1979,1978-1979,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: Roosevelt
276,tcu,SE Louisiana,se-louisiana,SE Louisiana,Yes,1,1995-1996,1995-1996,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: SE Louisiana
277,tcu,SE Oklahoma St.,southeastern-oklahoma-state,Southeastern Oklahoma State,No,1,1939-1940,1939-1940,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: SE Oklahoma St.
278,tcu,SMU,smu,SMU,Yes,194,1918-1919,2022-2023,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: $(7) SMU | $SMU | %SMU | & SMU | (22) SMU | *(12) SMU | *(3) at SMU | *(4) SMU
