index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
55,UCLARAW-00056,ucla,2025-26_ucla_media_guide_year_by_year,1923-1924,1924,1924-02-13,Cal Tech,Caltech,caltech,No,46,24,W,0,,,A,OPPONENT_HOME,Pasadena YMCA,Pasadena YMCA,Pasadena,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Cal Tech 46-24 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
56,UCLARAW-00057,ucla,2025-26_ucla_media_guide_year_by_year,1923-1924,1924,1924-02-17,Redlands,Redlands,redlands,No,28,23,W,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Redlands 28-23 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
57,UCLARAW-00058,ucla,2025-26_ucla_media_guide_year_by_year,1923-1924,1924,1924-02-20,Occidental,Occidental,occidental,No,20,14,W,0,,,A,OPPONENT_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Occidental 20-14 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
58,UCLARAW-00059,ucla,2025-26_ucla_media_guide_year_by_year,1923-1924,1924,1924-02-27,Whittier,Whittier,whittier,No,20,22,L,0,,,A,OPPONENT_HOME,,,Whittier,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Whittier 20-22 L,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
59,UCLARAW-00060,ucla,2025-26_ucla_media_guide_year_by_year,1923-1924,1924,1924-03-01,Pomona,Pomona,pomona,No,29,21,W,0,,,A,OPPONENT_HOME,,,Claremont,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Pomona 29-21 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
60,UCLARAW-00061,ucla,2025-26_ucla_media_guide_year_by_year,1923-1924,1924,1924-03-05,Whittier,Whittier,whittier,No,21,23,L,0,,,H,SOURCE_PROGRAM_HOME,USC Pavilion,USC Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Whittier 21-23 L,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
61,UCLARAW-00062,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1924-12-20,La Verne,La Verne,la-verne,No,54,11,W,0,,,H,SOURCE_PROGRAM_HOME,Manual Arts High School Gymnasium,Manual Arts High School Gymnasium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,La Verne 54-11 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
62,UCLARAW-00063,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1924-12-27,San Diego State,San Diego State,san-diego-state,Yes,53,33,W,0,,,H,SOURCE_PROGRAM_HOME,Manual Arts High School Gymnasium,Manual Arts High School Gymnasium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,San Diego State 53-33 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
63,UCLARAW-00064,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1924-12-30,Oregon Agriculture College,Oregon State,oregon-state,Yes,15,20,L,0,,,H,SOURCE_PROGRAM_HOME,Manual Arts High School Gymnasium,Manual Arts High School Gymnasium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Oregon Agriculture College 15-20 L,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
64,UCLARAW-00065,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-01-17,Stanford,Stanford,stanford,Yes,17,23,L,0,,,H,SOURCE_PROGRAM_HOME,Manual Arts High School Gymnasium,Manual Arts High School Gymnasium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Stanford 17-23 L,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
65,UCLARAW-00066,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-02-02,Stanford,Stanford,stanford,Yes,10,23,L,0,,,A,OPPONENT_HOME,Stanford Pavilion,Stanford Pavilion,Stanford,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Stanford 10-23 L,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
66,UCLARAW-00067,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-02-04,California,California,california,Yes,24,33,L,0,,,A,OPPONENT_HOME,Harmon Gym,Harmon Gym,Berkeley,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,California 24-33 L,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
67,UCLARAW-00068,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-02-06,San Francisco Olympic Club,San Francisco Olympic Club,san-francisco-olympic-club,No,21,25,L,0,,,N,NEUTRAL,Harmon Gym,Harmon Gym,Berkeley,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,San Francisco Olympic Club 21-25 L,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
68,UCLARAW-00069,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-01-10,Redlands,Redlands,redlands,No,48,5,W,0,,,H,SOURCE_PROGRAM_HOME,Manual Arts High School Gymnasium,Manual Arts High School Gymnasium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Redlands 48-5 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
69,UCLARAW-00070,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-01-24,Whittier,Whittier,whittier,No,32,11,W,0,,,H,SOURCE_PROGRAM_HOME,Manual Arts High School Gymnasium,Manual Arts High School Gymnasium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Whittier 32-11 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
70,UCLARAW-00071,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-01-30,Pomona,Pomona,pomona,No,31,18,W,0,,,A,OPPONENT_HOME,,,Claremont,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Pomona 31-18 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
71,UCLARAW-00072,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-01-31,Pomona,Pomona,pomona,No,29,14,W,0,,,H,SOURCE_PROGRAM_HOME,Manual Arts High School Gymnasium,Manual Arts High School Gymnasium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Pomona 29-14 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
72,UCLARAW-00073,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-02-13,Redlands,Redlands,redlands,No,31,16,W,0,,,A,OPPONENT_HOME,,,Redlands,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Redlands 31-16 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
73,UCLARAW-00074,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-02-20,Occidental,Occidental,occidental,No,36,20,W,0,,,H,SOURCE_PROGRAM_HOME,Manual Arts High School Gymnasium,Manual Arts High School Gymnasium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Occidental 36-20 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
74,UCLARAW-00075,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-02-21,Occidental,Occidental,occidental,No,23,24,L,0,,,A,OPPONENT_HOME,Franklin High School Gymnasium,Franklin High School Gymnasium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Occidental 23-24 L,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
75,UCLARAW-00076,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-02-28,Whittier,Whittier,whittier,No,22,15,W,0,,,A,OPPONENT_HOME,,,Whittier,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Whittier 22-15 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
76,UCLARAW-00077,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-01-03,Cal Tech,Caltech,caltech,No,29,19,W,0,,,A,OPPONENT_HOME,,,Pasadena,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Cal Tech 29-19 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
77,UCLARAW-00078,ucla,2025-26_ucla_media_guide_year_by_year,1924-1925,1925,1925-02-07,Cal Tech,Caltech,caltech,No,30,20,W,0,,,H,SOURCE_PROGRAM_HOME,Manual Arts High School Gymnasium,Manual Arts High School Gymnasium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Cal Tech 30-20 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
78,UCLARAW-00079,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1925-12-12,Hollywood AC,Hollywood Athletic Club,hollywood-athletic-club,No,27,25,W,0,,,A,OPPONENT_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Hollywood AC 27-25 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
79,UCLARAW-00080,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1925-12-19,San Diego State,San Diego State,san-diego-state,Yes,32,17,W,0,,,A,OPPONENT_HOME,,,San Diego,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,San Diego State 32-17 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
80,UCLARAW-00081,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1925-12-05,Los Angeles AC,Los Angeles Athletic Club,los-angeles-athletic-club,No,33,19,W,0,,,H,SOURCE_PROGRAM_HOME,Los Angeles Athletic Club,Los Angeles Athletic Club,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Los Angeles AC 33-19 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
81,UCLARAW-00082,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1925-12-26,Montana State,Montana State,montana-state,Yes,36,21,W,0,,,H,SOURCE_PROGRAM_HOME,Los Angeles Athletic Club,Los Angeles Athletic Club,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Montana State 36-21 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
82,UCLARAW-00083,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1925-12-30,Oregon Agriculture College,Oregon State,oregon-state,Yes,32,22,W,0,,,H,SOURCE_PROGRAM_HOME,USC Court,USC Court,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Oregon Agriculture College 32-22 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
83,UCLARAW-00084,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1926-01-04,Stanford,Stanford,stanford,Yes,28,15,W,0,,,A,OPPONENT_HOME,Stanford Pavilion,Stanford Pavilion,Stanford,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Stanford 28-15 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
84,UCLARAW-00085,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1926-01-09,Redlands,Redlands,redlands,No,32,8,W,0,,,H,SOURCE_PROGRAM_HOME,Los Angeles Athletic Club,Los Angeles Athletic Club,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Redlands 32-8 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
85,UCLARAW-00086,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1926-01-16,Occidental,Occidental,occidental,No,38,11,W,0,,,A,OPPONENT_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Occidental 38-11 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
86,UCLARAW-00087,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1926-01-23,Occidental,Occidental,occidental,No,45,14,W,0,,,H,SOURCE_PROGRAM_HOME,Olympic Auditorium,Olympic Auditorium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Occidental 45-14 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
87,UCLARAW-00088,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1926-01-30,Pomona,Pomona,pomona,No,37,20,W,0,,,H,SOURCE_PROGRAM_HOME,Olympic Auditorium,Olympic Auditorium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Pomona 37-20 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
88,UCLARAW-00089,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1926-02-05,Stanford,Stanford,stanford,Yes,29,32,L,0,,,H,SOURCE_PROGRAM_HOME,Olympic Auditorium,Olympic Auditorium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Stanford 29-32 L,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
89,UCLARAW-00090,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1926-02-13,California,California,california,Yes,8,22,L,0,,,H,SOURCE_PROGRAM_HOME,Olympic Auditorium,Olympic Auditorium,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,California 8-22 L,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
90,UCLARAW-00091,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1926-02-06,Cal Tech,Caltech,caltech,No,27,21,W,0,,,A,OPPONENT_HOME,,,Pasadena,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Cal Tech 27-21 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
91,UCLARAW-00092,ucla,2025-26_ucla_media_guide_year_by_year,1925-1926,1926,1926-02-19,Whittier,Whittier,whittier,No,29,23,W,0,,,A,OPPONENT_HOME,,,Whittier,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 184,Whittier 29-23 W,resolved,Exact date/site recovered from season-specific historical reconstruction using UCLA year-by-year records plus cited contemporary/reciprocal evidence; UCLA source opponent/score/result preserved.,,,,,,
