canonical_game_id,season_label,game_date,date_precision,team_a_key,team_b_key,team_a_score,team_b_score,result_winner_team_key,overtime_periods,site_type,designated_home_team_key,venue_key,site_city,site_state,game_type,postseason_round,administrative_status,administrative_note,canonical_status,notes
CBBG-0006943,1963-1964,1964-02-10,EXACT,illinois,ohio-state,92,110,ohio-state,0,TEAM_B_HOME,ohio-state,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006944,1963-1964,1964-02-15,EXACT,illinois,minnesota,81,92,minnesota,0,TEAM_B_HOME,minnesota,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006945,1963-1964,1964-02-17,EXACT,illinois,michigan-state,82,85,michigan-state,0,TEAM_B_HOME,michigan-state,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006946,1963-1964,1964-02-22,EXACT,illinois,minnesota,86,78,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006947,1963-1964,1964-02-24,EXACT,illinois,purdue,74,85,purdue,0,TEAM_B_HOME,purdue,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006948,1963-1964,1964-02-29,EXACT,illinois,michigan,83,89,michigan,0,TEAM_B_HOME,michigan,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006949,1963-1964,1964-03-02,EXACT,illinois,ohio-state,74,86,ohio-state,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006950,1963-1964,1964-03-07,EXACT,illinois,wisconsin,97,73,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006951,1963-1964,1964-03-09,EXACT,illinois,iowa,90,67,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006952,1964-1965,1964-12-04,EXACT,illinois,ucla,110,83,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006953,1964-1965,1964-12-05,EXACT,illinois,saint-louis,64,79,saint-louis,0,TEAM_B_HOME,saint-louis,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006954,1964-1965,1964-12-08,EXACT,bowling-green,illinois,62,100,illinois,0,TEAM_B_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006955,1964-1965,1964-12-12,EXACT,illinois,washington,103,59,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006956,1964-1965,1964-12-15,EXACT,illinois,wisconsin,70,56,illinois,0,TEAM_B_HOME,wisconsin,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006957,1964-1965,1964-12-18,EXACT,dayton,illinois,86,104,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006958,1964-1965,1964-12-19,EXACT,illinois,kentucky,91,86,illinois,0,TEAM_B_HOME,kentucky,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006959,1964-1965,1964-12-26,EXACT,illinois,nyu,102,79,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006960,1964-1965,1964-12-28,EXACT,illinois,saint-joseph-s,71,75,saint-joseph-s,0,TEAM_B_HOME,saint-joseph-s,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006961,1964-1965,1964-12-29,EXACT,illinois,villanova,74,65,illinois,0,TEAM_B_HOME,villanova,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006962,1964-1965,1965-01-04,EXACT,illinois,indiana,86,81,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006963,1964-1965,1965-01-09,EXACT,illinois,michigan,83,89,michigan,0,TEAM_B_HOME,michigan,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006964,1964-1965,1965-01-16,EXACT,illinois,minnesota,75,72,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006965,1964-1965,1965-01-30,EXACT,illinois,notre-dame,101,87,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006966,1964-1965,1965-02-06,EXACT,illinois,purdue,121,93,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006967,1964-1965,1965-02-08,EXACT,illinois,ohio-state,86,71,illinois,0,TEAM_B_HOME,ohio-state,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006968,1964-1965,1965-02-13,EXACT,illinois,minnesota,90,105,minnesota,0,TEAM_B_HOME,minnesota,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006969,1964-1965,1965-02-16,EXACT,illinois,ohio-state,95,72,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006970,1964-1965,1965-02-20,EXACT,illinois,michigan-state,113,94,illinois,0,TEAM_B_HOME,michigan-state,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006971,1964-1965,1965-02-23,EXACT,illinois,iowa,97,80,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006972,1964-1965,1965-02-27,EXACT,illinois,michigan,79,80,michigan,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006973,1964-1965,1965-03-02,EXACT,illinois,northwestern,93,70,illinois,0,TEAM_B_HOME,northwestern,welsh-ryan-arena,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006974,1964-1965,1965-03-06,EXACT,illinois,iowa,84,94,iowa,0,TEAM_B_HOME,iowa,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006975,1964-1965,1965-03-09,EXACT,illinois,michigan-state,121,89,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006976,1965-1966,1965-12-01,EXACT,butler,illinois,74,88,illinois,0,TEAM_B_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006977,1965-1966,1965-12-02,EXACT,byu,illinois,109,98,byu,0,TEAM_A_HOME,byu,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006978,1965-1966,1965-12-04,EXACT,illinois,ucla,79,97,ucla,0,TEAM_B_HOME,ucla,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006979,1965-1966,1965-12-08,EXACT,illinois,kentucky,68,86,kentucky,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006980,1965-1966,1965-12-11,EXACT,illinois,west-virginia,96,86,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006981,1965-1966,1965-12-14,EXACT,illinois,wisconsin,90,70,illinois,0,TEAM_B_HOME,wisconsin,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006982,1965-1966,1965-12-18,EXACT,illinois,princeton,81,84,princeton,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006983,1965-1966,1965-12-27,EXACT,georgetown,illinois,94,96,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006984,1965-1966,1965-12-28,EXACT,illinois,providence,79,81,providence,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006985,1965-1966,1965-12-30,EXACT,army,illinois,78,69,army,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006986,1965-1966,1966-01-08,EXACT,illinois,indiana,98,84,illinois,0,TEAM_B_HOME,indiana,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006987,1965-1966,1966-01-11,EXACT,illinois,wisconsin,80,64,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006988,1965-1966,1966-01-15,EXACT,illinois,purdue,87,93,purdue,0,TEAM_B_HOME,purdue,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006989,1965-1966,1966-01-28,EXACT,illinois,notre-dame,120,92,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006990,1965-1966,1966-02-01,EXACT,illinois,michigan,99,93,illinois,0,TEAM_B_HOME,michigan,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006991,1965-1966,1966-02-05,EXACT,illinois,ohio-state,78,77,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006992,1965-1966,1966-02-07,EXACT,illinois,northwestern,77,80,northwestern,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006993,1965-1966,1966-02-12,EXACT,illinois,indiana,77,81,indiana,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006994,1965-1966,1966-02-19,EXACT,illinois,minnesota,100,89,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006995,1965-1966,1966-02-22,EXACT,illinois,michigan-state,66,68,michigan-state,0,TEAM_B_HOME,michigan-state,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006996,1965-1966,1966-02-26,EXACT,illinois,minnesota,92,94,minnesota,0,TEAM_B_HOME,minnesota,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006997,1965-1966,1966-02-28,EXACT,illinois,purdue,98,81,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006998,1965-1966,1966-03-05,EXACT,illinois,iowa,106,90,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0006999,1965-1966,1966-03-07,EXACT,illinois,northwestern,76,84,northwestern,0,TEAM_B_HOME,northwestern,welsh-ryan-arena,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007000,1966-1967,1966-12-03,EXACT,butler,illinois,51,82,illinois,0,TEAM_B_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007001,1966-1967,1966-12-05,EXACT,illinois,kentucky,98,97,illinois,1,TEAM_B_HOME,kentucky,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007002,1966-1967,1966-12-10,EXACT,illinois,west-virginia,88,90,west-virginia,0,TEAM_B_HOME,west-virginia,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007003,1966-1967,1966-12-19,EXACT,illinois,wisconsin,87,74,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007004,1966-1967,1966-12-21,EXACT,illinois,stanford,81,67,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007005,1966-1967,1966-12-23,EXACT,california,illinois,87,97,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007006,1966-1967,1966-12-27,EXACT,arizona,illinois,77,93,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007007,1966-1967,1966-12-29,EXACT,illinois,usc,72,73,usc,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007008,1966-1967,1966-12-30,EXACT,georgia-tech,illinois,71,83,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007009,1966-1967,1967-01-07,EXACT,illinois,michigan-state,74,76,michigan-state,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007010,1966-1967,1967-01-10,EXACT,illinois,northwestern,96,104,northwestern,0,TEAM_B_HOME,northwestern,welsh-ryan-arena,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007011,1966-1967,1967-01-14,EXACT,illinois,michigan,99,93,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007012,1966-1967,1967-01-28,EXACT,illinois,notre-dame,75,90,notre-dame,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007013,1966-1967,1967-01-29,EXACT,illinois,ucla,82,120,ucla,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007014,1966-1967,1967-02-04,EXACT,illinois,northwestern,93,83,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007015,1966-1967,1967-02-07,EXACT,illinois,iowa,89,96,iowa,0,TEAM_B_HOME,iowa,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007016,1966-1967,1967-02-11,EXACT,illinois,minnesota,81,93,minnesota,0,TEAM_B_HOME,minnesota,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007017,1966-1967,1967-02-18,EXACT,illinois,purdue,94,92,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007018,1966-1967,1967-02-20,EXACT,illinois,indiana,81,96,indiana,0,TEAM_B_HOME,indiana,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007019,1966-1967,1967-02-25,EXACT,illinois,purdue,86,98,purdue,0,TEAM_B_HOME,purdue,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007020,1966-1967,1967-02-27,EXACT,illinois,minnesota,84,71,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007021,1966-1967,1967-03-04,EXACT,illinois,indiana,80,70,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007022,1966-1967,1967-03-06,EXACT,illinois,ohio-state,79,100,ohio-state,0,TEAM_B_HOME,ohio-state,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007023,1966-1967,1967-03-11,EXACT,illinois,wisconsin,92,102,wisconsin,0,TEAM_B_HOME,wisconsin,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007024,1967-1968,1967-12-02,EXACT,butler,illinois,57,75,illinois,0,TEAM_A_HOME,butler,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007025,1967-1968,1967-12-09,EXACT,houston,illinois,54,46,houston,0,TEAM_B_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007026,1967-1968,1967-12-14,EXACT,byu,illinois,55,63,illinois,0,TEAM_B_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007027,1967-1968,1967-12-15,EXACT,illinois,tennessee,42,66,tennessee,0,TEAM_B_HOME,tennessee,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007028,1967-1968,1967-12-16,EXACT,army,illinois,65,57,army,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007029,1967-1968,1967-12-22,EXACT,illinois,stanford,72,74,stanford,0,TEAM_B_HOME,stanford,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007030,1967-1968,1967-12-23,EXACT,california,illinois,89,72,california,0,TEAM_A_HOME,california,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007031,1967-1968,1967-12-28,EXACT,georgia-tech,illinois,54,65,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007032,1967-1968,1967-12-30,EXACT,illinois,utep,68,50,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007033,1967-1968,1968-01-06,EXACT,illinois,michigan-state,66,56,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007034,1967-1968,1968-01-09,EXACT,illinois,indiana,60,61,indiana,1,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007035,1967-1968,1968-01-13,EXACT,illinois,minnesota,61,60,illinois,0,TEAM_B_HOME,minnesota,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007036,1967-1968,1968-01-27,EXACT,illinois,notre-dame,68,67,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007037,1967-1968,1968-02-03,EXACT,illinois,iowa,66,63,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007038,1967-1968,1968-02-06,EXACT,illinois,wisconsin,68,60,illinois,0,TEAM_B_HOME,wisconsin,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007039,1967-1968,1968-02-10,EXACT,illinois,northwestern,71,78,northwestern,0,TEAM_B_HOME,northwestern,welsh-ryan-arena,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007040,1967-1968,1968-02-13,EXACT,illinois,michigan,65,67,michigan,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007041,1967-1968,1968-02-17,EXACT,illinois,purdue,68,75,purdue,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007042,1967-1968,1968-02-20,EXACT,illinois,michigan,72,64,illinois,0,TEAM_B_HOME,michigan,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007043,1967-1968,1968-02-24,EXACT,illinois,northwestern,62,61,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007044,1967-1968,1968-02-26,EXACT,illinois,ohio-state,75,95,ohio-state,0,TEAM_B_HOME,ohio-state,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007045,1967-1968,1968-03-02,EXACT,illinois,iowa,56,61,iowa,0,TEAM_B_HOME,iowa,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007046,1967-1968,1968-03-04,EXACT,illinois,ohio-state,64,67,ohio-state,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007047,1967-1968,1968-03-09,EXACT,illinois,michigan-state,59,62,michigan-state,0,TEAM_B_HOME,michigan-state,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007048,1968-1969,1968-12-02,EXACT,butler,illinois,66,105,illinois,0,TEAM_B_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007049,1968-1969,1968-12-06,EXACT,creighton,illinois,66,69,illinois,0,TEAM_A_HOME,creighton,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007050,1968-1969,1968-12-09,EXACT,illinois,north-dakota,83,51,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007051,1968-1969,1968-12-14,EXACT,illinois,iowa-state,75,48,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007052,1968-1969,1968-12-17,EXACT,illinois,ohio,95,82,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007053,1968-1969,1968-12-19,EXACT,illinois,tulane,105,71,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007054,1968-1969,1968-12-21,EXACT,houston,illinois,84,97,illinois,0,TEAM_A_HOME,houston,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007055,1968-1969,1968-12-27,EXACT,creighton,illinois,77,90,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007056,1968-1969,1968-12-28,EXACT,illinois,miami-oh,86,76,illinois,0,TEAM_B_HOME,miami-oh,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007057,1968-1969,1969-01-04,EXACT,illinois,minnesota,80,58,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007058,1968-1969,1969-01-07,EXACT,illinois,purdue,84,98,purdue,0,TEAM_B_HOME,purdue,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007059,1968-1969,1969-01-11,EXACT,illinois,northwestern,82,77,illinois,1,TEAM_B_HOME,northwestern,welsh-ryan-arena,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007060,1968-1969,1969-01-25,EXACT,illinois,notre-dame,91,57,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007061,1968-1969,1969-01-28,EXACT,illinois,ohio-state,67,76,ohio-state,0,TEAM_B_HOME,ohio-state,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007062,1968-1969,1969-02-01,EXACT,illinois,wisconsin,86,73,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007063,1968-1969,1969-02-08,EXACT,illinois,iowa,98,69,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007064,1968-1969,1969-02-11,EXACT,illinois,michigan,87,92,michigan,0,TEAM_B_HOME,michigan,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007065,1968-1969,1969-02-15,EXACT,illinois,michigan-state,70,75,michigan-state,0,TEAM_B_HOME,michigan-state,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007066,1968-1969,1969-02-18,EXACT,illinois,ohio-state,73,57,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007067,1968-1969,1969-02-22,EXACT,illinois,michigan,100,92,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007068,1968-1969,1969-02-25,EXACT,illinois,iowa,53,74,iowa,0,TEAM_B_HOME,iowa,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007069,1968-1969,1969-03-01,EXACT,illinois,indiana,77,64,illinois,0,TEAM_B_HOME,indiana,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007070,1968-1969,1969-03-04,EXACT,illinois,michigan-state,71,57,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007071,1968-1969,1969-03-08,EXACT,illinois,northwestern,78,68,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007072,1969-1970,1969-12-02,EXACT,butler,illinois,67,83,illinois,0,TEAM_B_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007073,1969-1970,1969-12-06,EXACT,georgia,illinois,70,81,illinois,0,TEAM_A_HOME,georgia,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007074,1969-1970,1969-12-08,EXACT,depauw,illinois,57,91,illinois,0,TEAM_B_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007075,1969-1970,1969-12-13,EXACT,creighton,illinois,51,57,illinois,0,TEAM_B_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007076,1969-1970,1969-12-18,EXACT,detroit-mercy,illinois,65,82,illinois,0,TEAM_B_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007077,1969-1970,1969-12-20,EXACT,illinois,wichita-state,66,63,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007078,1969-1970,1969-12-27,EXACT,illinois,washington-state,58,59,washington-state,0,TEAM_B_HOME,washington-state,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007079,1969-1970,1969-12-29,EXACT,illinois,michigan-state,86,77,illinois,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007080,1969-1970,1969-12-30,EXACT,illinois,usc,62,65,usc,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007081,1969-1970,1970-01-03,EXACT,illinois,wisconsin,74,69,illinois,0,TEAM_B_HOME,wisconsin,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007082,1969-1970,1970-01-06,EXACT,illinois,indiana,94,74,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007083,1969-1970,1970-01-10,EXACT,illinois,ohio-state,77,59,illinois,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007084,1969-1970,1970-01-13,EXACT,illinois,northwestern,101,80,illinois,0,TEAM_B_HOME,northwestern,welsh-ryan-arena,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007085,1969-1970,1970-01-17,EXACT,illinois,michigan,75,73,illinois,0,TEAM_B_HOME,michigan,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007086,1969-1970,1970-01-31,EXACT,illinois,notre-dame,83,86,notre-dame,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007087,1969-1970,1970-02-03,EXACT,illinois,wisconsin,65,66,wisconsin,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007088,1969-1970,1970-02-07,EXACT,illinois,minnesota,73,82,minnesota,0,TEAM_B_HOME,minnesota,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007089,1969-1970,1970-02-14,EXACT,illinois,purdue,49,83,purdue,0,TEAM_B_HOME,purdue,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007090,1969-1970,1970-02-17,EXACT,illinois,iowa,81,83,iowa,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0007091,1969-1970,1970-02-21,EXACT,illinois,purdue,81,88,purdue,0,TEAM_A_HOME,illinois,state-farm-center,Champaign,IL,REGULAR_SEASON,,,,PROVISIONAL,
