index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
242,penn-state,South Florida,south-florida,South Florida,Yes,5,1976-1977,2011-2012,RESOLVED,Current D1 registry / established institutional lineage,,
243,penn-state,Southern California,usc,USC,Yes,1,2024-2025,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
244,penn-state,Southern Illinois,southern-illinois,Southern Illinois,Yes,1,1988-1989,1988-1989,RESOLVED,Current D1 registry / established institutional lineage,,
245,penn-state,Southside,southside,Southside,No,1,1905-1906,1905-1906,RESOLVED,Penn State source / established historical or non-current identity,,
246,penn-state,SouthwestTexas St.,texas-state,Texas State,Yes,1,1989-1990,1989-1990,RESOLVED,Current D1 registry / established institutional lineage,,
247,penn-state,St. Bonaventure,st-bonaventure,St. Bonaventure,Yes,21,1979-1980,1990-1991,RESOLVED,Current D1 registry / established institutional lineage,,
248,penn-state,St. Francis (N.Y.),st-francis-brooklyn,St. Francis Brooklyn,No,2,1991-1992,2003-2004,RESOLVED,Penn State source / established historical or non-current identity,,
249,penn-state,St. Francis (Pa.),saint-francis-pa,Saint Francis (Pa.),No,12,1972-1973,2023-2024,RESOLVED,Penn State source / established historical or non-current identity,,
250,penn-state,St. Francis Brooklyn,st-francis-brooklyn,St. Francis Brooklyn,No,1,2021-2022,2021-2022,RESOLVED,Penn State source / established historical or non-current identity,,
251,penn-state,St. John's,st-john-s,St. John's,Yes,1,2016-2017,2016-2017,RESOLVED,Current D1 registry / established institutional lineage,,
252,penn-state,St. John’s,st-john-s,St. John's,Yes,2,1911-1912,2013-2014,RESOLVED,Current D1 registry / established institutional lineage,,
253,penn-state,St. Joseph’s,saint-joseph-s,Saint Joseph's,Yes,23,1982-1983,2011-2012,RESOLVED,Current D1 registry / established institutional lineage,,
254,penn-state,St. Mary’s,saint-mary-s,Saint Mary's,Yes,1,1988-1989,1988-1989,RESOLVED,Current D1 registry / established institutional lineage,,
255,penn-state,St. Mary’s (Md.),st-marys-md,St. Mary's (Md.),No,1,1987-1988,1987-1988,RESOLVED,Penn State source / established historical or non-current identity,,
256,penn-state,St.Thomas,scranton,Scranton,No,1,1934-1935,1934-1935,RESOLVED,Penn State source / established historical or non-current identity,,
257,penn-state,Stony Brook,stony-brook,Stony Brook,Yes,1,2006-2007,2006-2007,RESOLVED,Current D1 registry / established institutional lineage,,
258,penn-state,Susquehanna,susquehanna,Susquehanna,No,24,1903-1904,1949-1950,RESOLVED,Penn State source / established historical or non-current identity,,
259,penn-state,Swarthmore,swarthmore,Swarthmore,No,19,1904-1905,1922-1923,RESOLVED,Penn State source / established historical or non-current identity,,
260,penn-state,Syracuse,syracuse,Syracuse,Yes,106,1916-1917,2019-2020,RESOLVED,Current D1 registry / established institutional lineage,,
261,penn-state,S’western Louisiana,louisiana,Louisiana,Yes,1,1987-1988,1987-1988,RESOLVED,Current D1 registry / established institutional lineage,,
262,penn-state,TCU,tcu,TCU,Yes,1,1981-1982,1981-1982,RESOLVED,Current D1 registry / established institutional lineage,,
263,penn-state,Temple,temple,Temple,Yes,93,1927-1928,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
264,penn-state,Tenn.-Chattanooga,chattanooga,Chattanooga,Yes,2,1995-1996,1996-1997,RESOLVED,Current D1 registry / established institutional lineage,,
265,penn-state,Tennessee,tennessee,Tennessee,Yes,3,1971-1972,1996-1997,RESOLVED,Current D1 registry / established institutional lineage,,
266,penn-state,TennesseeTech,tennessee-tech,Tennessee Tech,Yes,1,1980-1981,1980-1981,RESOLVED,Current D1 registry / established institutional lineage,,
267,penn-state,Texas,texas,Texas,Yes,1,2022-2023,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
268,penn-state,Texas A M,texas-a-m,Texas A&M,Yes,1,1972-1973,1972-1973,RESOLVED,Current D1 registry / established institutional lineage,,
269,penn-state,Texas AM,texas-a-m,Texas A&M,Yes,5,2004-2005,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
270,penn-state,Texas-Arlington,ut-arlington,UT Arlington,Yes,1,1988-1989,1988-1989,RESOLVED,Current D1 registry / established institutional lineage,,
271,penn-state,TexasTech,texas-tech,Texas Tech,Yes,2,1979-1980,1994-1995,RESOLVED,Current D1 registry / established institutional lineage,,
272,penn-state,Toledo,toledo,Toledo,Yes,6,1953-1954,1992-1993,RESOLVED,Current D1 registry / established institutional lineage,,
273,penn-state,Towson,towson,Towson,Yes,1,2008-2009,2008-2009,RESOLVED,Current D1 registry / established institutional lineage,,
274,penn-state,Tulane,tulane,Tulane,Yes,2,1978-1979,2009-2010,RESOLVED,Current D1 registry / established institutional lineage,,
275,penn-state,UAB,uab,UAB,Yes,1,1989-1990,1989-1990,RESOLVED,Current D1 registry / established institutional lineage,,
276,penn-state,UCF,ucf,UCF,Yes,1,2007-2008,2007-2008,RESOLVED,Current D1 registry / established institutional lineage,,
