index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
233,ole-miss,#12 Kentucky,kentucky,Kentucky,Yes,5,1957-1958,2019-2020,RESOLVED,Current D1 registry / inherited established identity,,program registry; schools/alabama/opponents.csv; schools/arkansas/opponents.csv; schools/auburn/opponents.csv; schools/florida/opponents.csv; schools/illinois/opponents.csv; schools/kansas/opponents.csv; schools/minnesota/opponents.csv; schools/missouri/opponents.csv; schools/northwestern/opponents.csv; schools/tennessee/opponents.csv; schools/vanderbilt/opponents.csv
234,ole-miss,#14 Kentucky,kentucky,Kentucky,Yes,3,1991-1992,2024-2025,RESOLVED,Current D1 registry / inherited established identity,,program registry; schools/alabama/opponents.csv; schools/arkansas/opponents.csv; schools/auburn/opponents.csv; schools/florida/opponents.csv; schools/illinois/opponents.csv; schools/kansas/opponents.csv; schools/minnesota/opponents.csv; schools/missouri/opponents.csv; schools/northwestern/opponents.csv; schools/tennessee/opponents.csv; schools/vanderbilt/opponents.csv
235,ole-miss,#15 Kentucky,kentucky,Kentucky,Yes,3,1981-1982,2010-2011,RESOLVED,Current D1 registry / inherited established identity,,program registry; schools/alabama/opponents.csv; schools/arkansas/opponents.csv; schools/auburn/opponents.csv; schools/florida/opponents.csv; schools/illinois/opponents.csv; schools/kansas/opponents.csv; schools/minnesota/opponents.csv; schools/missouri/opponents.csv; schools/northwestern/opponents.csv; schools/tennessee/opponents.csv; schools/vanderbilt/opponents.csv
236,ole-miss,#16 Kentucky,kentucky,Kentucky,Yes,1,1990-1991,1990-1991,RESOLVED,Current D1 registry / inherited established identity,,program registry; schools/alabama/opponents.csv; schools/arkansas/opponents.csv; schools/auburn/opponents.csv; schools/florida/opponents.csv; schools/illinois/opponents.csv; schools/kansas/opponents.csv; schools/minnesota/opponents.csv; schools/missouri/opponents.csv; schools/northwestern/opponents.csv; schools/tennessee/opponents.csv; schools/vanderbilt/opponents.csv
237,ole-miss,#18 Kentucky,kentucky,Kentucky,Yes,1,1999-2000,1999-2000,RESOLVED,Current D1 registry / inherited established identity,,program registry; schools/alabama/opponents.csv; schools/arkansas/opponents.csv; schools/auburn/opponents.csv; schools/florida/opponents.csv; schools/illinois/opponents.csv; schools/kansas/opponents.csv; schools/minnesota/opponents.csv; schools/missouri/opponents.csv; schools/northwestern/opponents.csv; schools/tennessee/opponents.csv; schools/vanderbilt/opponents.csv
238,ole-miss,#19 Kentucky,kentucky,Kentucky,Yes,1,1971-1972,1971-1972,RESOLVED,Current D1 registry / inherited established identity,,program registry; schools/alabama/opponents.csv; schools/arkansas/opponents.csv; schools/auburn/opponents.csv; schools/florida/opponents.csv; schools/illinois/opponents.csv; schools/kansas/opponents.csv; schools/minnesota/opponents.csv; schools/missouri/opponents.csv; schools/northwestern/opponents.csv; schools/tennessee/opponents.csv; schools/vanderbilt/opponents.csv
239,ole-miss,#2 Kentucky,kentucky,Kentucky,Yes,5,1961-1962,1995-1996,RESOLVED,Current D1 registry / inherited established identity,,program registry; schools/alabama/opponents.csv; schools/arkansas/opponents.csv; schools/auburn/opponents.csv; schools/florida/opponents.csv; schools/illinois/opponents.csv; schools/kansas/opponents.csv; schools/minnesota/opponents.csv; schools/missouri/opponents.csv; schools/northwestern/opponents.csv; schools/tennessee/opponents.csv; schools/vanderbilt/opponents.csv
240,ole-miss,#20 Kentucky,kentucky,Kentucky,Yes,1,2023-2024,2023-2024,RESOLVED,Current D1 registry / inherited established identity,,program registry; schools/alabama/opponents.csv; schools/arkansas/opponents.csv; schools/auburn/opponents.csv; schools/florida/opponents.csv; schools/illinois/opponents.csv; schools/kansas/opponents.csv; schools/minnesota/opponents.csv; schools/missouri/opponents.csv; schools/northwestern/opponents.csv; schools/tennessee/opponents.csv; schools/vanderbilt/opponents.csv
241,ole-miss,#23 Kentucky,kentucky,Kentucky,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / inherited established identity,,program registry; schools/alabama/opponents.csv; schools/arkansas/opponents.csv; schools/auburn/opponents.csv; schools/florida/opponents.csv; schools/illinois/opponents.csv; schools/kansas/opponents.csv; schools/minnesota/opponents.csv; schools/missouri/opponents.csv; schools/northwestern/opponents.csv; schools/tennessee/opponents.csv; schools/vanderbilt/opponents.csv
242,ole-miss,#24 Kentucky,kentucky,Kentucky,Yes,1,2008-2009,2008-2009,RESOLVED,Current D1 registry / inherited established identity,,program registry; schools/alabama/opponents.csv; schools/arkansas/opponents.csv; schools/auburn/opponents.csv; schools/florida/opponents.csv; schools/illinois/opponents.csv; schools/kansas/opponents.csv; schools/minnesota/opponents.csv; schools/missouri/opponents.csv; schools/northwestern/opponents.csv; schools/tennessee/opponents.csv; schools/vanderbilt/opponents.csv
