index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
294,purdue,Valparaiso,valparaiso,Valparaiso,Yes,18,1953-1954,2020-2021,RESOLVED,Current D1 registry / established institutional lineage,,
295,purdue,Vanderbilt,vanderbilt,Vanderbilt,Yes,6,1901-1902,2015-2016,RESOLVED,Current D1 registry / established institutional lineage,,
296,purdue,VCU,vcu,VCU,Yes,2,2010-2011,2019-2020,RESOLVED,Current D1 registry / established institutional lineage,,
297,purdue,Vermont,vermont,Vermont,Yes,2,2015-2016,2016-2017,RESOLVED,Current D1 registry / established institutional lineage,,
298,purdue,Villanova,villanova,Villanova,Yes,5,1995-1996,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
299,purdue,Virginia,virginia,Virginia,Yes,4,2000-2001,2019-2020,RESOLVED,Current D1 registry / established institutional lineage,,
300,purdue,Virginia Tech,virginia-tech,Virginia Tech,Yes,4,1965-1966,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
301,purdue,Wabash,wabash,Wabash,No,43,1896-1897,1962-1963,RESOLVED,Established historical/non-current identity or institutional lineage,,
302,purdue,Wagner,wagner,Wagner,Yes,1,2006-2007,2006-2007,RESOLVED,Current D1 registry / established institutional lineage,,
303,purdue,Wake Forest,wake-forest,Wake Forest,Yes,6,1963-1964,2009-2010,RESOLVED,Current D1 registry / established institutional lineage,,
304,purdue,Washington,washington,Washington,Yes,8,1947-1948,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
305,purdue,Washington State,washington-state,Washington State,Yes,4,1939-1940,2013-2014,RESOLVED,Current D1 registry / established institutional lineage,,
306,purdue,"Washington, Mo.",washington-mo,Washington (MO),No,10,1923-1924,1954-1955,RESOLVED,Established historical/non-current identity or institutional lineage,,
307,purdue,"Wayne State, Mich.",wayne-state-michigan,Wayne State (MI),No,1,1940-1941,1940-1941,RESOLVED,Established historical/non-current identity or institutional lineage,,
308,purdue,Weber State,weber-state,Weber State,Yes,4,1992-1993,1994-1995,RESOLVED,Current D1 registry / established institutional lineage,,
309,purdue,West Virginia,west-virginia,West Virginia,Yes,9,1961-1962,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
310,purdue,West. Kentucky,western-kentucky,Western Kentucky,Yes,3,1972-1973,1974-1975,RESOLVED,Current D1 registry / established institutional lineage,,
311,purdue,Western Carolina,western-carolina,Western Carolina,Yes,3,1995-1996,2011-2012,RESOLVED,Current D1 registry / established institutional lineage,,
312,purdue,Western Illinois,western-illinois,Western Illinois,Yes,6,1938-1939,2016-2017,RESOLVED,Current D1 registry / established institutional lineage,,
313,purdue,Western Kentucky,western-kentucky,Western Kentucky,Yes,2,1981-1982,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
314,purdue,Western Michigan,western-michigan,Western Michigan,Yes,6,1991-1992,2011-2012,RESOLVED,Current D1 registry / established institutional lineage,,
315,purdue,Western State,western-michigan,Western Michigan,Yes,3,1934-1935,1936-1937,RESOLVED,Current D1 registry / established institutional lineage,,Historical Western State Teachers College lineage normalized to Western Michigan.
316,purdue,Wichita State,wichita-state,Wichita State,Yes,6,1961-1962,1989-1990,RESOLVED,Current D1 registry / established institutional lineage,,
317,purdue,William & Mary,william-mary,William & Mary,Yes,2,2001-2002,2012-2013,RESOLVED,Current D1 registry / established institutional lineage,,
318,purdue,Wisconsin,wisconsin,Wisconsin,Yes,192,1905-1906,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
319,purdue,Wofford,wofford,Wofford,Yes,2,2005-2006,2007-2008,RESOLVED,Current D1 registry / established institutional lineage,,
320,purdue,Wright State,wright-state,Wright State,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
321,purdue,Xavier,xavier,Xavier,Yes,16,1935-1936,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
322,purdue,Yale,yale,Yale,Yes,4,1901-1902,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
323,purdue,Youngstown State,youngstown-state,Youngstown State,Yes,2,1983-1984,2015-2016,RESOLVED,Current D1 registry / established institutional lineage,,
